,dem_id,tile,supertile,s3url,fileurl,fireid,UniqueID
206,61_36_2_2_2m_v4.1,61_36_2_2,61_36,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/61_36/61_36_2_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/61_36/61_36_2_2_2m_v4.1.tar.gz,21492,113934
207,61_36_2_2_2m_v4.1,61_36_2_2,61_36,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/61_36/61_36_2_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/61_36/61_36_2_2_2m_v4.1.tar.gz,18655,115389
208,61_36_2_2_2m_v4.1,61_36_2_2,61_36,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/61_36/61_36_2_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/61_36/61_36_2_2_2m_v4.1.tar.gz,17142,115677
209,61_36_2_2_2m_v4.1,61_36_2_2,61_36,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/61_36/61_36_2_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/61_36/61_36_2_2_2m_v4.1.tar.gz,17959,127686
210,61_36_2_2_2m_v4.1,61_36_2_2,61_36,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/61_36/61_36_2_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/61_36/61_36_2_2_2m_v4.1.tar.gz,15512,129011
211,61_36_2_2_2m_v4.1,61_36_2_2,61_36,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/61_36/61_36_2_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/61_36/61_36_2_2_2m_v4.1.tar.gz,16571,129042
212,61_36_1_2_2m_v4.1,61_36_1_2,61_36,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/61_36/61_36_1_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/61_36/61_36_1_2_2m_v4.1.tar.gz,13448,142529
213,59_27_1_1_2m_v4.1,59_27_1_1,59_27,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/59_27/59_27_1_1_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/59_27/59_27_1_1_2m_v4.1.tar.gz,25256,58699
214,59_27_1_1_2m_v4.1,59_27_1_1,59_27,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/59_27/59_27_1_1_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/59_27/59_27_1_1_2m_v4.1.tar.gz,25187,58885
215,59_27_1_1_2m_v4.1,59_27_1_1,59_27,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/59_27/59_27_1_1_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/59_27/59_27_1_1_2m_v4.1.tar.gz,14275,130213
216,59_27_1_2_2m_v4.1,59_27_1_2,59_27,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/59_27/59_27_1_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/59_27/59_27_1_2_2m_v4.1.tar.gz,25188,58886
217,59_27_1_2_2m_v4.1,59_27_1_2,59_27,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/59_27/59_27_1_2_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/59_27/59_27_1_2_2m_v4.1.tar.gz,26423,85261
218,59_27_2_1_2m_v4.1,59_27_2_1,59_27,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/59_27/59_27_2_1_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/59_27/59_27_2_1_2m_v4.1.tar.gz,25111,59076
219,59_27_2_1_2m_v4.1,59_27_2_1,59_27,https://polargeospatialcenter.github.io/stac-browser/#/external/pgc-opendata-dems.s3.us-west-2.amazonaws.com/arcticdem/mosaics/v4.1/2m/59_27/59_27_2_1_2m_v4.1.json,https://data.pgc.umn.edu/elev/dem/setsm/ArcticDEM/mosaic/v4.1/2m/59_27/59_27_2_1_2m_v4.1.tar.gz,14275,130213
